sale_id,customer_id,store_id,sale_date,total
12345,423,6,2021-06-08 05:05:36.169917,339.94
12346,433,1,2022-06-20 04:30:17.596995,759.96
12347,419,3,2025-05-17 23:43:41.077539,749.97
12348,657,8,2021-10-03 10:24:54.135829,349.74
12349,626,18,2022-08-10 03:43:44.923523,859.63
12350,295,17,2025-10-04 06:34:26.370174,2789.64
12351,140,16,2024-02-10 15:47:49.857542,1999.9
12352,212,12,2020-05-27 15:47:49.118415,251.88
12353,436,11,2024-10-24 11:45:00.054321,769.93
12354,6,14,2024-11-23 20:06:54.955042,159.98
12355,216,3,2025-02-20 23:51:23.005731,1059.85
12356,526,3,2025-10-08 18:13:08.806799,324.69
12357,655,9,2022-12-14 17:56:10.211277,89.99
12358,127,6,2021-08-11 20:13:10.643863,559.79
12359,581,11,2023-06-21 22:15:27.731950,149.97
12360,467,7,2021-09-23 15:43:31.969372,369.69
12361,697,18,2021-10-11 02:43:13.187239,1849.94
12362,558,1,2020-07-22 05:52:33.368796,629.95
12363,745,10,2023-05-06 00:49:29.518702,1084.39
12364,551,17,2022-09-19 22:15:08.754122,584.88
12365,320,18,2020-09-27 23:35:10.840331,1069.85
12366,565,3,2025-03-27 13:30:15.161184,1004.84
12367,34,10,2024-02-06 05:03:59.347068,699.77
12368,240,3,2022-06-22 08:28:43.096373,609.94
12369,346,5,2020-10-01 06:39:13.392558,439.96
12370,67,17,2021-04-07 08:08:31.812423,119.97
12371,97,14,2025-05-29 18:08:13.925009,759.66
12372,289,10,2025-07-09 15:34:53.461915,439.77
12373,271,15,2021-07-09 02:23:26.905222,929.85
12374,450,1,2021-08-29 03:52:56.651910,689.94
12375,214,3,2025-12-05 10:31:22.779501,149.9
12376,198,1,2020-11-26 13:58:13.806587,759.91
12377,126,16,2023-10-16 08:26:21.971182,79.99
12378,190,19,2024-08-10 19:00:38.495926,629.94
12379,645,4,2023-10-03 09:46:45.165524,119.98
12380,691,3,2023-03-30 01:52:25.533809,359.97
12381,85,18,2024-01-04 16:37:12.994001,1199.91
12382,160,20,2022-11-16 17:58:53.890380,129.98
12383,105,5,2024-03-21 23:54:01.898081,359.96
12384,479,6,2024-10-28 14:01:34.347291,141.88
12385,62,19,2021-11-24 19:15:38.759643,499.97
12386,476,16,2024-03-15 17:41:07.324824,874.75
12387,749,15,2020-02-05 01:00:41.355643,1059.94
12388,94,20,2021-10-19 00:47:43.865484,534.57
12389,254,16,2022-03-15 09:47:14.856406,269.97
12390,655,13,2024-12-24 21:32:47.073448,209.97
12391,689,14,2020-02-26 10:19:06.723683,479.68
12392,659,19,2022-04-04 03:34:41.049937,1849.91
12393,205,6,2021-06-15 21:11:20.024565,569.4
12394,404,1,2025-06-26 14:19:35.569885,629.97
12395,84,19,2024-11-24 00:56:50.711607,1309.95
12396,277,19,2022-10-31 12:58:39.097654,199.79
12397,729,16,2025-03-17 05:11:38.707803,49.9
12398,409,7,2025-02-01 05:24:06.906872,1049.94
12399,662,11,2021-04-19 09:51:22.895219,339.84
12400,689,6,2025-03-11 07:44:28.820175,499.98
12401,729,5,2022-12-28 22:56:00.634476,379.6
12402,364,17,2024-01-10 07:47:32.163230,659.75
12403,187,3,2024-03-29 10:51:56.899800,719.87
12404,84,20,2025-11-14 02:45:13.152060,299.98
12405,197,13,2023-01-28 02:36:57.233125,104.97
12406,105,12,2020-10-21 00:57:00.471478,119.96
12407,10,14,2024-10-16 04:13:36.405977,1341.91
12408,203,6,2024-02-03 04:16:42.363706,349.68
12409,202,18,2021-09-16 20:00:42.718986,579.65
12410,54,8,2021-08-02 18:08:46.833809,314.86
12411,303,18,2024-09-12 07:57:53.549541,269.68
12412,571,9,2020-09-23 00:08:24.013571,1299.74
12413,330,14,2021-04-25 13:55:13.304491,2249.91
12414,560,13,2020-06-07 01:30:48.611319,409.69
12415,599,5,2025-03-07 20:43:13.656632,149.97
12416,241,6,2022-03-26 19:28:13.761941,269.7
12417,631,11,2020-03-06 02:03:06.691844,379.79
12418,543,9,2020-04-15 01:05:48.693151,299.89
12419,161,12,2025-03-14 08:33:37.602613,589.74
12420,42,19,2025-01-30 14:29:26.350095,299.96
12421,480,8,2023-08-23 22:06:23.003347,344.86
12422,650,10,2020-11-27 06:36:38.414479,649.92
12423,306,14,2025-12-18 23:02:06.104321,739.59
12424,325,6,2022-08-22 14:21:07.352522,109.8
12425,152,17,2023-11-30 20:59:34.281719,209.89
12426,329,1,2023-02-07 02:28:15.794422,1039.74
12427,19,6,2020-12-16 18:54:09.732334,1044.35
12428,477,19,2021-09-14 01:51:43.346752,179.98
12429,557,10,2020-07-04 00:24:24.604174,819.86
12430,507,11,2023-12-31 13:58:59.189001,204.77
12431,99,12,2021-12-09 20:56:39.055018,929.86
12432,184,13,2023-02-11 12:10:35.711928,709.68
12433,372,7,2021-06-07 13:30:33.333275,299.89
12434,331,2,2020-06-17 07:17:49.437323,129.89
12435,359,13,2022-09-26 00:33:05.085427,689.65
12436,336,12,2022-12-05 20:08:57.404680,1279.35
12437,540,13,2022-09-17 07:17:46.351124,79.99
12438,467,15,2021-01-11 20:27:48.008447,199.95
12439,440,19,2024-10-10 12:58:31.432877,659.67
12440,634,10,2023-08-05 18:37:42.382569,99.97
12441,626,11,2022-10-03 20:56:28.920601,109.96
12442,394,6,2022-11-23 00:42:03.312814,599.97
12443,607,11,2022-10-19 12:04:06.791011,49.98
12444,700,15,2024-11-20 07:46:06.177849,774.45
12445,518,16,2024-09-15 10:00:14.429225,149.9
12446,682,10,2024-09-15 06:06:59.917045,629.67
12447,172,17,2024-03-04 15:05:03.846695,1369.93
12448,512,10,2020-06-12 09:26:11.022453,239.98
12449,432,5,2020-10-17 00:32:00.561759,1279.92
12450,42,8,2024-01-18 15:32:58.096461,154.86
12451,593,19,2023-07-16 10:37:04.542728,99.99
12452,270,7,2021-06-12 19:10:10.673459,539.67
12453,149,20,2020-03-22 19:06:10.156207,379.66
12454,548,16,2024-03-22 17:23:34.296195,709.95
12455,287,6,2022-03-03 18:47:43.253850,989.86
12456,558,7,2024-09-28 09:08:56.417783,1134.93
12457,322,16,2025-08-15 16:13:56.885230,439.97
12458,335,11,2022-06-23 11:34:33.987445,389.97
12459,316,5,2020-01-11 04:51:24.680703,227.96
12460,711,12,2020-08-07 13:59:04.071595,659.67
12461,392,4,2020-02-05 05:28:22.058450,339.98
12462,355,8,2022-01-03 05:20:33.394971,339.69
12463,361,9,2023-02-24 10:24:21.006969,499.5
12464,65,17,2022-09-19 04:34:37.804914,1224.96
12465,243,13,2022-08-22 10:01:22.744073,779.68
12466,542,11,2022-06-18 14:46:38.007596,809.76
12467,167,11,2020-09-22 10:02:39.186195,39.9
12468,22,11,2024-12-24 09:29:17.079796,649.75
12469,715,14,2024-03-27 04:17:36.084315,559.4
12470,586,4,2024-08-17 00:38:24.599720,869.67
12471,306,12,2020-04-29 21:19:41.046574,769.95
12472,278,7,2025-05-07 13:26:06.778218,439.87
12473,351,8,2020-01-29 00:58:02.867750,949.83
12474,496,9,2024-01-22 06:56:13.844641,939.83
12475,697,10,2025-09-06 18:58:21.352435,279.88
12476,575,18,2023-03-09 11:51:52.804981,174.95
12477,385,17,2020-09-03 21:22:18.655050,399.96
12478,498,13,2024-07-26 14:18:50.842227,539.95
12479,429,16,2020-08-26 17:15:10.474290,609.95
12480,344,7,2023-01-05 17:43:47.365165,24.9
12481,109,2,2022-03-08 05:36:18.744969,529.59
12482,508,8,2025-02-04 13:24:25.649111,414.4
12483,264,2,2020-04-06 05:03:08.061086,759.27
12484,519,5,2024-04-05 22:22:48.604656,799.94
12485,525,1,2021-11-11 07:29:41.762376,1549.95
12486,338,16,2025-06-04 03:43:03.665837,324.86
12487,116,14,2025-05-08 09:59:41.582621,334.39
12488,615,9,2022-06-27 21:26:57.038980,1159.55
12489,656,20,2021-03-28 19:33:56.046050,819.84
12490,215,1,2023-10-28 01:07:11.239127,149.97
12491,132,10,2024-01-21 20:17:22.961955,989.67
12492,90,1,2023-01-07 06:57:49.567688,159.99
12493,328,17,2022-06-07 22:57:41.884640,54.9
12494,677,11,2021-03-02 07:04:41.398736,279.79
12495,573,10,2020-04-08 23:26:35.070722,34.99
12496,206,15,2022-10-05 15:37:28.042010,599.98
12497,17,13,2020-12-01 01:18:16.232020,539.94
12498,229,14,2024-03-17 10:57:58.445955,219.6
12499,216,19,2021-12-12 17:56:37.920525,599.98
12500,152,3,2021-05-18 11:04:10.511382,49.99
12501,384,14,2024-03-31 23:42:40.206459,55.98
12502,642,3,2023-09-18 00:47:52.027185,749.97
12503,404,12,2023-11-07 01:34:20.976167,459.78
12504,254,9,2020-04-06 05:33:26.879282,359.7
12505,619,3,2024-02-28 19:54:29.263874,384.97
12506,100,16,2022-06-06 14:00:03.420803,349.88
12507,463,15,2021-11-18 13:10:02.674094,589.95
12508,654,15,2020-05-19 20:17:39.970157,439.78
12509,44,9,2024-07-20 10:45:01.770285,519.49
12510,11,13,2020-09-10 16:33:25.621975,1349.74
12511,356,13,2023-04-07 08:52:10.385867,889.66
12512,376,19,2021-12-29 23:36:19.177052,284.79
12513,291,4,2025-12-08 15:51:39.310968,739.93
12514,376,10,2024-09-05 21:08:56.031530,509.66
12515,622,13,2020-05-10 23:33:44.663184,899.94
12516,294,7,2025-08-10 08:06:44.795319,174.89
12517,748,17,2021-01-24 15:25:58.938326,829.83
12518,500,19,2021-06-11 07:47:35.575402,1599.83
12519,152,1,2025-07-28 20:39:18.239863,89.99
12520,538,1,2021-01-03 10:43:56.211735,449.84
12521,656,17,2023-08-18 00:15:10.821547,1409.56
12522,317,14,2023-04-13 02:06:29.118439,1084.66
12523,397,2,2023-06-08 08:11:21.269176,159.98
12524,218,17,2020-08-07 21:23:28.451745,99.98
12525,25,14,2023-06-29 00:49:56.760237,59.99
12526,306,9,2024-02-03 06:42:14.241822,29.99
12527,703,19,2021-06-30 07:45:15.341761,449.67
12528,470,13,2021-12-02 15:24:27.278583,299.87
12529,514,13,2025-04-21 23:00:34.402267,259.97
12530,417,11,2020-08-15 07:04:37.049728,734.34
12531,181,13,2020-02-07 02:25:02.163028,719.49
12532,540,7,2021-06-29 12:22:11.183034,1839.35
12533,114,8,2022-06-02 21:40:27.992890,89.99
12534,396,11,2022-07-04 01:30:56.688924,579.95
12535,21,10,2024-06-05 23:16:25.310422,429.58
12536,204,1,2024-02-10 23:15:35.762145,689.92
12537,265,4,2023-07-15 05:19:53.527392,519.69
12538,618,20,2025-05-24 19:56:54.769726,1599.66
12539,738,4,2023-03-04 16:08:51.645137,1099.94
12540,7,1,2025-12-05 15:32:23.343102,564.94
12541,25,10,2020-11-09 00:55:50.872021,259.98
12542,674,9,2025-11-25 00:11:58.953167,809.82
12543,614,1,2023-10-14 07:38:08.535739,449.83
12544,326,5,2025-06-20 10:55:50.195357,299.85
12545,664,20,2021-02-15 17:26:06.731845,939.67
12546,276,1,2021-08-09 07:46:47.767404,99.8
12547,348,18,2022-02-18 12:29:30.573659,1199.96
12548,545,5,2022-02-05 07:26:04.815943,689.66
12549,298,6,2025-11-14 18:01:44.220611,424.67
12550,19,10,2022-04-05 05:41:12.884144,489.85
12551,656,5,2024-09-14 06:03:59.865636,469.95
12552,366,17,2021-03-12 09:12:29.690886,765.49
12553,614,14,2024-12-16 19:36:13.167493,584.76
12554,643,20,2023-01-06 02:15:30.914455,614.87
12555,148,7,2023-02-20 16:49:01.310465,1029.54
12556,58,4,2020-02-09 20:01:01.924614,139.99
12557,471,2,2025-05-12 20:44:58.175322,385.67
12558,146,15,2023-04-17 12:04:34.751399,559.85
12559,736,16,2020-08-22 09:21:22.740073,39.9
12560,509,12,2025-09-24 15:39:08.546670,489.69
12561,271,19,2022-02-08 08:10:31.150638,1189.63
12562,219,19,2024-04-30 03:52:58.082607,119.98
12563,228,3,2023-01-11 17:01:05.384975,179.97
12564,15,5,2021-04-23 21:15:06.515376,319.98
12565,230,19,2022-10-28 20:33:07.674895,689.94
12566,371,18,2022-01-29 18:29:18.345794,649.77
12567,262,11,2024-02-06 01:21:27.283495,709.85
12568,358,2,2024-08-05 08:50:39.941460,384.91
12569,485,7,2023-08-15 22:52:15.037233,377.93
12570,688,3,2021-01-16 02:32:25.659581,139.98
12571,16,6,2021-07-22 19:53:07.209910,229.8
12572,84,9,2024-01-02 00:57:23.204690,639.57
12573,690,10,2021-12-27 05:59:50.659182,219.75
12574,144,12,2025-03-22 09:40:04.104572,364.85
12575,41,5,2023-03-27 04:03:41.946640,749.95
12576,264,12,2022-05-03 15:49:02.610293,649.74
12577,498,14,2023-11-26 12:45:15.138720,629.95
12578,200,11,2025-05-29 17:11:05.739611,89.97
12579,251,11,2023-01-30 20:55:29.506008,839.96
12580,691,8,2024-08-13 09:16:06.240483,289.95
12581,76,3,2024-01-28 04:55:51.464667,579.67
12582,447,8,2024-11-24 21:02:48.615943,899.97
12583,365,17,2022-11-13 07:55:37.735434,609.47
12584,111,7,2024-04-07 22:31:44.087101,859.48
12585,678,8,2021-09-08 02:16:59.183446,1338.9
12586,448,2,2021-07-31 22:57:59.130963,239.97
12587,219,19,2025-10-17 07:22:47.049348,159.99
12588,720,8,2022-04-27 10:14:23.687635,239.97
12589,207,15,2024-09-16 18:45:46.037847,859.85
12590,186,19,2022-07-02 03:58:35.479600,479.97
12591,65,19,2020-12-29 21:40:59.576558,579.75
12592,739,18,2023-01-19 23:08:29.369098,299.96
12593,351,13,2021-04-26 01:59:36.543575,224.91
12594,416,11,2021-08-08 19:24:35.283802,504.81
12595,544,20,2024-03-02 10:48:05.632581,659.93
12596,246,5,2023-09-03 05:33:34.020690,119.99
12597,583,18,2022-06-26 02:45:48.415224,339.79
12598,101,7,2025-06-05 11:01:26.015191,444.93
12599,534,5,2023-05-16 03:11:00.938591,1109.73
12600,155,9,2025-07-31 02:07:56.610631,139.97
12601,62,3,2025-12-14 14:45:06.510092,49.99
12602,456,13,2024-10-15 14:03:32.785221,1049.97
12603,365,13,2020-12-18 14:34:20.153873,619.94
12604,23,19,2022-02-23 13:05:35.399699,349.99
12605,259,18,2020-06-17 06:00:29.412663,549.93
12606,499,4,2021-04-05 11:58:21.977071,149.97
12607,462,11,2020-11-28 08:53:32.245951,224.98
12608,134,4,2024-09-08 11:09:25.142600,239.88
12609,80,20,2023-12-26 13:01:31.229355,254.87
12610,683,17,2024-02-03 13:38:01.885966,599.7
12611,705,1,2024-07-02 11:38:35.551407,959.94
12612,570,3,2024-10-17 03:41:41.058007,724.92
12613,286,13,2023-07-01 01:32:14.122960,259.8
12614,121,9,2022-03-15 13:00:55.946361,755.68
12615,476,2,2023-03-31 11:35:21.723885,489.77
12616,582,19,2023-02-23 07:13:52.420085,359.7
12617,58,18,2023-03-10 21:56:21.748964,199.99
12618,341,11,2024-05-29 09:30:38.833999,819.68
12619,501,4,2020-02-15 23:06:16.494458,1869.93
12620,188,11,2023-02-28 04:56:02.077331,214.98
12621,632,13,2023-04-29 19:57:33.725632,39.98
12622,418,18,2024-06-09 08:09:40.116671,179.97
12623,296,12,2024-04-08 01:31:49.770062,1319.36
12624,739,1,2021-04-18 20:34:54.824234,81.97
12625,357,20,2020-09-05 10:29:55.602257,1039.36
12626,177,20,2023-06-29 18:35:26.991686,439.75
12627,607,16,2025-08-31 15:19:03.781879,284.77
12628,713,8,2020-09-11 18:10:04.527146,399.79
12629,320,14,2021-03-17 04:13:50.834688,359.94
12630,661,15,2023-02-07 18:02:03.994231,509.87
12631,294,14,2022-06-14 18:13:48.620807,559.77
12632,584,15,2025-02-05 11:18:36.503749,1149.38
12633,336,11,2021-04-13 20:02:11.884787,949.64
12634,727,6,2023-05-02 09:11:36.891687,309.98
12635,188,9,2022-01-17 12:07:19.230674,889.92
12636,417,16,2025-10-29 19:53:31.482488,119.7
12637,203,4,2020-10-21 01:26:14.893562,174.6
12638,692,10,2020-09-29 18:07:07.459418,439.79
12639,640,19,2021-06-29 12:44:38.742371,1089.84
12640,224,13,2023-08-25 09:49:07.817142,749.67
12641,597,7,2024-02-28 02:44:56.454575,257.77
12642,116,15,2020-09-08 17:20:25.003822,239.98
12643,223,5,2021-05-20 09:07:16.578916,409.97
12644,495,11,2022-08-18 06:28:00.760320,149.96
12645,9,18,2025-12-27 10:16:00.988117,1114.73
12646,373,11,2022-06-21 21:37:27.311001,604.93
12647,704,7,2020-10-25 03:42:13.297086,99.98
12648,671,11,2022-05-24 22:02:38.324534,784.95
12649,168,7,2025-12-23 17:38:26.474785,739.77
12650,536,1,2021-08-19 20:30:01.812766,614.67
12651,200,2,2023-03-04 00:52:27.051113,269.7
12652,301,10,2020-09-25 20:40:12.989242,1169.92
12653,353,13,2025-08-30 04:31:11.387347,99.97
12654,400,12,2021-06-14 21:18:56.473683,179.98
12655,335,10,2025-05-21 01:36:15.075766,59.97
12656,217,1,2020-02-13 18:54:20.257396,434.47
12657,19,19,2022-08-05 19:53:27.779295,764.77
12658,342,2,2025-10-31 18:17:57.313796,619.95
12659,275,6,2022-06-29 18:42:31.983213,309.97
12660,547,10,2022-10-19 08:43:46.848212,69.99
12661,363,20,2022-07-29 00:35:23.762453,629.93
12662,630,17,2021-02-13 12:10:59.342137,619.95
12663,142,5,2022-08-22 12:04:06.515891,99.98
12664,3,9,2020-12-24 10:16:11.449335,554.92
12665,575,20,2020-11-28 15:38:23.077866,979.85
12666,385,4,2020-05-22 21:56:27.127099,374.95
12667,446,17,2020-01-02 01:50:02.511669,764.94
12668,128,7,2022-03-13 14:31:26.386261,424.74
12669,210,6,2024-04-14 07:13:43.772536,2339.73
12670,493,2,2025-04-27 23:53:05.761321,299.97
12671,301,4,2025-02-26 12:25:15.053748,339.97
12672,326,6,2025-02-08 21:45:05.103077,59.99
12673,472,9,2021-10-26 05:33:53.896553,159.98
12674,521,10,2021-12-13 02:39:40.373906,709.2
12675,213,7,2022-02-09 06:17:48.476974,79.99
12676,573,11,2025-05-19 14:42:56.965820,709.93
12677,460,20,2025-03-12 06:17:07.086130,369.96
12678,242,16,2020-05-02 01:24:37.725021,959.91
12679,364,17,2021-12-28 00:39:04.503223,1269.64
12680,512,13,2022-05-08 11:42:48.505299,164.88
12681,420,2,2025-07-10 08:30:05.737893,879.67
12682,522,15,2020-04-03 20:20:07.820241,469.83
12683,279,12,2023-11-24 15:13:42.359473,199.88
12684,266,6,2020-09-16 09:49:57.461115,1481.73
12685,607,15,2025-02-26 22:47:47.641341,119.98
12686,128,11,2025-10-18 07:47:15.352554,259.98
12687,553,9,2025-07-31 15:31:03.365801,129.9
12688,668,16,2024-06-11 05:48:29.066012,1524.83
12689,493,18,2021-10-06 20:43:08.607926,209.78
12690,50,4,2023-09-13 01:43:46.634106,239.97
12691,396,4,2025-01-17 16:36:00.982118,119.97
12692,433,13,2025-05-11 00:31:21.826396,279.88
12693,378,7,2023-09-04 04:27:22.941011,1009.45
12694,632,1,2023-09-30 19:31:03.977898,469.77
12695,647,13,2024-12-25 18:49:46.332097,1179.76
12696,61,19,2023-03-31 23:03:06.997802,599.68
12697,574,3,2021-02-27 05:37:07.195883,479.69
12698,473,13,2022-06-01 20:04:24.034196,69.9
12699,29,7,2023-03-05 18:45:09.895414,269.89
12700,647,17,2024-05-22 04:00:34.433642,469.96
12701,195,8,2025-02-21 07:27:56.212857,499.98
12702,625,12,2025-10-05 05:58:08.126252,199.98
12703,64,19,2024-07-18 16:37:00.262572,719.77
12704,663,18,2022-06-22 05:53:26.826278,579.75
12705,732,15,2020-01-01 09:59:10.838851,319.96
12706,220,4,2023-06-04 22:11:17.588348,1329.75
12707,668,14,2020-07-04 04:50:38.813068,479.97
12708,680,2,2025-04-27 04:34:59.670969,837.93
12709,592,15,2025-01-05 17:44:30.685130,414.66
12710,348,17,2022-12-11 06:32:34.388324,631.63
12711,460,12,2024-03-17 01:26:17.127360,1164.47
12712,163,8,2020-04-29 04:37:53.379361,1129.92
12713,474,16,2021-06-28 13:17:39.483568,479.96
12714,658,4,2025-05-25 17:29:54.540230,1459.74
12715,415,9,2023-04-09 08:09:51.515969,1044.36
12716,309,11,2024-01-28 17:11:03.280904,949.95
12717,190,17,2020-04-01 03:40:18.212994,239.77
12718,287,1,2023-07-24 18:59:59.675245,764.38
12719,483,19,2020-12-16 01:28:07.631128,1534.89
12720,494,17,2021-11-03 08:59:22.732912,579.92
12721,79,20,2022-05-25 04:23:25.812793,549.87
12722,419,2,2023-03-11 07:58:12.985984,819.87
12723,370,4,2020-06-27 07:28:22.629541,119.98
12724,187,10,2024-11-14 23:03:27.118421,1269.65
12725,419,13,2025-10-13 00:03:34.187226,1389.74
12726,346,15,2021-07-10 03:26:11.943533,209.88
12727,461,7,2024-07-06 02:44:41.387845,349.88
12728,380,11,2023-02-11 18:18:16.348524,1829.63
12729,150,4,2024-11-16 14:46:21.076746,729.85
12730,637,5,2025-09-24 11:49:24.015729,679.65
12731,88,9,2021-11-09 23:05:07.762829,49.9
12732,353,7,2020-09-10 06:52:28.587368,129.99
12733,388,10,2020-06-13 02:48:47.854565,1159.93
12734,606,15,2023-04-22 01:09:32.064763,1719.93
12735,507,5,2024-10-14 06:35:11.903420,389.7
12736,49,17,2020-11-04 11:05:59.683797,239.97
12737,249,18,2022-01-11 01:46:14.059971,1089.37
12738,518,7,2024-02-09 16:30:09.672943,149.7
12739,52,11,2023-09-04 02:26:42.599114,129.9
12740,619,8,2024-02-01 17:34:50.496924,169.8
12741,290,17,2021-12-15 14:50:50.688806,514.59
12742,703,1,2023-01-31 14:07:34.789087,339.97
12743,147,11,2024-12-24 20:55:29.990540,39.9
12744,651,2,2023-11-29 17:30:01.595503,459.95
12745,196,12,2025-01-26 03:56:33.101467,319.77
12746,136,10,2023-03-30 02:56:02.657546,419.97
12747,404,3,2024-12-10 02:49:13.207699,699.92
12748,435,15,2022-06-07 23:43:31.487952,329.5
12749,374,13,2023-09-30 14:05:59.244029,1034.91
12750,469,10,2023-02-28 22:43:53.656071,199.8
12751,231,13,2020-07-04 22:32:58.824271,1009.48
12752,103,15,2022-06-18 05:49:14.520522,619.74
12753,458,3,2023-11-23 17:06:51.704168,419.83
12754,567,10,2025-12-04 18:14:32.192561,269.67
12755,255,16,2022-06-04 02:19:07.102302,389.58
12756,728,14,2021-09-06 17:32:51.232557,1239.9
12757,206,13,2023-06-13 00:22:30.211616,2189.94
12758,411,13,2024-03-30 14:11:13.288851,699.92
12759,394,5,2024-09-21 13:57:16.462982,619.83
12760,569,18,2022-12-24 08:23:23.365065,89.99
12761,141,16,2023-07-13 22:38:58.017343,329.5
12762,367,7,2025-04-16 21:12:10.742391,419.97
12763,218,12,2025-07-04 17:01:07.786387,137.94
12764,310,2,2020-03-02 02:25:35.473178,559.75
12765,381,12,2025-07-02 13:47:10.236337,299.8
12766,280,14,2023-05-18 21:55:17.195190,419.67
12767,587,6,2024-04-16 16:40:50.390804,929.84
12768,268,4,2022-01-26 01:18:48.770757,389.97
12769,718,9,2020-11-17 11:53:13.574331,599.76
12770,366,18,2024-08-22 06:49:27.136868,159.99
12771,187,8,2021-07-14 05:18:47.058929,629.67
12772,636,14,2025-02-22 00:00:46.753309,829.74
12773,422,5,2024-02-25 13:30:06.625326,149.99
12774,195,14,2022-11-09 22:06:58.676923,449.1
12775,343,3,2021-03-12 02:20:22.039205,719.65
12776,597,19,2022-08-23 07:24:55.862800,304.95
12777,560,16,2022-12-16 22:13:10.431432,119.98
12778,710,9,2020-10-08 22:26:53.662094,459.76
12779,117,12,2025-10-10 09:31:27.489161,574.74
12780,701,12,2021-05-05 18:07:56.212864,89.9
12781,410,17,2023-03-23 19:04:48.778275,711.92
12782,677,15,2020-10-16 16:56:20.402811,599.98
12783,332,17,2023-03-28 00:01:45.217751,824.34
12784,693,7,2020-07-13 18:28:47.648434,269.59
12785,427,11,2024-10-28 06:19:12.285171,179.97
12786,728,5,2025-08-31 15:52:26.193279,399.96
12787,376,3,2023-04-19 14:10:41.133015,809.9
12788,550,4,2022-07-31 17:01:52.611850,749.57
12789,614,20,2024-07-23 18:37:57.654338,514.94
12790,85,5,2023-04-21 00:23:48.537164,779.97
12791,585,10,2025-01-25 14:45:18.782605,474.5
12792,456,19,2020-11-25 02:24:42.281885,599.77
12793,589,13,2024-11-14 04:05:57.661769,339.85
12794,320,18,2022-07-27 07:39:41.784359,454.85
12795,539,4,2025-03-21 18:05:22.462710,339.94
12796,693,14,2020-11-20 12:34:51.857326,839.93
12797,251,12,2021-01-14 08:25:28.304257,299.99
12798,6,17,2025-08-09 06:59:52.387149,399.6
12799,264,18,2020-12-08 10:51:54.633440,1221.74
12800,579,8,2022-07-21 15:32:30.738348,319.76
12801,175,19,2020-04-03 02:49:52.665322,369.96
12802,378,10,2022-05-12 08:26:11.639808,899.95
12803,189,8,2021-02-20 05:45:31.801482,319.98
12804,339,3,2022-03-22 16:30:59.803734,74.97
12805,12,15,2021-10-26 04:52:32.731714,934.9
12806,368,3,2021-04-30 05:46:54.235828,169.77
12807,685,3,2024-05-08 16:49:14.652614,659.67
12808,289,10,2025-05-11 23:26:57.784905,619.76
12809,110,6,2023-02-26 06:32:12.189002,179.7
12810,246,13,2021-08-15 23:12:35.659192,744.72
12811,698,2,2020-04-13 10:03:23.423391,529.87
12812,566,19,2024-10-11 20:01:47.289618,869.92
12813,335,2,2024-09-22 08:47:00.528758,499.5
12814,665,14,2022-01-13 13:59:18.031193,104.97
12815,454,4,2022-07-14 16:54:59.374336,74.7
12816,253,8,2024-11-20 09:58:41.107786,709.95
12817,221,10,2023-07-07 08:36:58.269929,1111.91
12818,297,11,2021-11-25 16:36:19.465976,1289.93
12819,355,19,2024-09-16 17:32:53.284961,544.66
12820,631,13,2020-08-20 18:15:02.803772,1409.67
12821,620,19,2025-10-23 20:06:52.038533,179.94
12822,727,9,2025-06-17 09:13:37.829552,414.57
12823,465,20,2023-09-25 16:55:17.418828,1169.73
12824,280,19,2025-07-29 08:53:58.183644,439.77
12825,123,11,2025-07-21 03:26:04.010208,167.96
12826,21,18,2025-01-22 21:00:47.945019,199.9
12827,545,12,2023-01-17 23:17:37.576663,749.92
12828,499,8,2021-06-27 16:53:31.275648,239.97
12829,208,17,2025-06-02 18:42:12.572293,729.84
12830,86,14,2022-12-23 04:24:20.167418,539.95
12831,137,11,2024-04-09 19:24:06.072931,1049.97
12832,45,2,2025-04-12 13:40:48.994631,119.98
12833,37,17,2023-01-06 03:09:51.734474,339.96
12834,279,15,2021-09-25 04:30:15.554394,519.96
12835,415,4,2024-04-21 16:49:25.249324,104.97
12836,373,14,2024-07-01 20:55:02.176771,139.99
12837,124,19,2021-11-23 19:22:17.066790,312.84
12838,203,2,2022-08-13 09:09:11.354280,239.98
12839,542,11,2021-06-25 16:44:52.681226,1239.9
12840,136,13,2021-02-28 06:07:07.189981,629.67
12841,644,12,2025-03-22 14:05:04.947482,1109.95
12842,660,18,2022-06-01 17:53:49.279599,379.97
12843,224,17,2020-02-23 10:10:51.090912,419.94
12844,472,4,2025-09-15 17:41:39.173724,549.65
12845,374,4,2021-05-31 11:53:16.770215,569.96
12846,256,1,2023-06-05 18:50:35.926368,429.88
12847,428,14,2023-11-03 15:18:53.916515,59.97
12848,477,16,2021-12-31 04:11:01.636227,899.97
12849,640,15,2020-09-20 20:59:16.316755,1259.73
12850,528,9,2022-07-16 16:26:00.342184,314.96
12851,417,11,2023-06-01 01:08:22.716123,479.94
12852,327,2,2021-08-02 06:20:15.718267,539.78
12853,719,12,2024-02-23 03:58:15.344039,479.76
12854,429,6,2022-08-07 00:02:05.554753,299.7
12855,459,7,2024-12-26 15:14:05.469676,219.93
12856,572,7,2022-12-30 07:00:51.850070,1289.94
12857,561,1,2022-12-07 13:02:01.428041,24.9
12858,693,15,2021-07-08 06:59:48.275773,529.47
